Candidato;Coligação;Votos;
SEM BRAÇO;PEN;1
PROFESSOR WENDER;PPL;1
PETION CORADO;PPL;3
CARLOS BRAGA;PSD;1
PC LUSTOSA;PSD;1
DALAT;PC do B;1
LEO BARBOSA;SD;70
ODAIR VIANA;PROS;1
MURILLO WILLAMY;PROS;1
FERNANDO LIMA;PMN;1
ELAINE ROCHA;PMN;2
IRMÃ ZULEIDE;PMB;1
JUCELINO;PTC;2
SIMEY ARAÚJO;PTC;1
FELIPE ROCHA;PSB;2
MARILON BARBOSA;PSB;53
MAJOR NEGREIROS;PSB;30
HÉLIO SANTANA;PV;1
PDT;PDT;1
PR;PR;4
DEM;DEM;1
PMB;PMB;1
PSB;PSB;2
PV;PV;2
PEN;PEN;1
SD;SD;1
BRANCO;;3
NULO;;11
GLENDA DO GPS;PRB;1
MOISEMAR MARINHO;PDT;5
BISMARQUE DO MOVIMENTO;PT;2
EDUARDO COSTA;PT;1
PROFESSOR ROBSON;PT;2
OSEDI PEREIRA;PT;1
VALDENIR MORAIS;PT;2
PAULO XAVIER;PTB;1
MANOEL FILHO DA GUARDA;PTB;1
ELIEL BORBA;PMDB;1
AGNALDO GORDIN;PSL;1
VANDA MONTEIRO;PSL;1
NÉLIO BRITO;PSL;1
IRINEU SANTOS;PSL;1
ADÃO ÍNDIO;PSL;1
BENNA;PSL;3
RAFAEL BOFF;REDE;1
PASTOR MOISES;PSC;3
LÚCIO PRESTES;PR;4
TIANA BANDEIRA;PR;1
LEONI JR.;PR;2
LÚCIO CAMPELO;PR;2
PROF. EDISOM ALVES;PR;3
NETINHO MIRANDA;PR;1
MAJOR NEGREIROS;PSB;34
HÉLIO SANTANA;PV;1
DYOGO DO GORDO;PV;3
ERIVELTON;PV;1
LEANDRO BICUDO;PV;3
GOIANO;PV;1
ANDRÉ PORKÃO;PV;5
CLAUDEMIR PORTUGAL;PRP;1
CLEITON BANDEIRA;PSDB;2
PR;PR;6
PTC;PTC;1
PSB;PSB;3
PT DO B;PT do B;1
SD;SD;2
PROS;PROS;1
BRANCO;;6
NULO;;5
JERCI DA PEDREIRA;PSOL;4
PROFESSORA NAIR;PSOL;1
MONALISA FARIAS;PSOL;2
COBAL;PEN;1
DR LAZARA;PEN;1
OSEAS DOS SANTOS;PEN;1
PETION CORADO;PPL;1
CARLOS BRAGA;PSD;2
PC LUSTOSA;PSD;1
IRANILTO SALES;PC do B;1
WALDSON DA AGESP;PC do B;7
PROFESSOR CUNHA;PC do B;1
LEO BARBOSA;SD;77
PROFESSOR JUNIOR GEO;PROS;3
MURILLO WILLAMY;PROS;1
VANDIR DO RESTAURANTE;PRB;4
MOISEMAR MARINHO;PDT;2
CICERO BELEM;PT;2
PROFESSOR ROBSON;PT;1
OSEDI PEREIRA;PT;2
VALDENIR MORAIS;PT;4
ETINHO NORDESTE;PTB;1
IRMÃO JAIRO;PSL;1
GILVAN DO AURENY II;PSL;1
AGNALDO GORDIN;PSL;1
VANDA MONTEIRO;PSL;2
ADÃO ÍNDIO;PSL;1
BENNA;PSL;1
JUNIOR BRAZÃO;PTN;1
SUBTENENTE NELCIMÁRIO O BIGODE;PTN;1
PASTOR MOISES;PSC;3
FILIPE MARTINS;PSC;1
SIDY STA. BARBARA E REGIÃO SUL;PR;1
MAGALHAES;PR;1
TIANA BANDEIRA;PR;1
DR. FLÁVIO;PR;2
LÚCIO CAMPELO;PR;7
PROF. EDISOM ALVES;PR;1
CECILIO EDER;PPS;1
LUIZ OTAVIO;PSDC;2
VANDIM DA CERAMICA;PSDC;1
FILIPE;PSDC;2
ANTONIO CASEBRE;PSDC;1
DIVINA MARCIA;PSDC;1
JOEL BORGES;PMN;4
IRMÃ ZULEIDE;PMB;1
JUCELINO;PTC;2
FELIPE ROCHA;PSB;1
MARILON BARBOSA;PSB;58
DIVINA MARCIA;PSDC;2
PATRICIA MENDES;PSDC;1
CEARÁ;PHS;1
GODOFREDO SANTANA;PHS;2
JOEL BORGES;PMN;2
ATHUS OLIVEIRA;PMN;1
ELAINE ROCHA;PMN;2
PROFESSOR FRANCISCO;PMB;1
JUCELINO;PTC;6
CARLINHOS DO CONSELHO;PTC;1
SANDRELY;PTC;1
TIAGO ANDRINO;PSB;2
FELIPE ROCHA;PSB;4
MARILON BARBOSA;PSB;6
MAJOR NEGREIROS;PSB;2
HÉLIO SANTANA;PV;1
ALEX MACHADO;PV;1
DYOGO DO GORDO;PV;1
ERIVELTON;PV;2
FABINHO;PV;2
PROFESSOR JAMIR;PV;1
KLEBER DO PARAIBA;PV;1
CLEITON BANDEIRA;PSDB;1
VALTONIA;PSDB;2
HIRAM GOMES;PSDB;3
KAROL DANTAS;PSOL;1
TIÃO DA CAÇAMBA;PSOL;1
JERCI DA PEDREIRA;PSOL;1
CHIQUINHO MOTO TAXI;PSOL;1
DR LAZARA;PEN;1
MARCOS SOLUÇÃO;PEN;1
PINHEIRO ALVES;PEN;1
HUMBERTO ALENCAR;PEN;1
MAYCON MOURA;PPL;1
JOATAN;PPL;4
PROFESSOR WENDER;PPL;2
IVORY DE LIRA;PPL;2
PETION CORADO;PPL;6
SARGENTO EDUARDO;PPL;1
